time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.740000000000001,-0.15433297949354158,-0.7088111890141519,12.954666564595009,6.092616216780101,0.007468323788843989,0.0,-0.22390693883033408,-1.5541523516567906,3.385917754209986,-0.0779524798224657,-0.05548520679668786,0.0,502.67645587540056,500.4913557021061,502.30605055860974,504.289951904961
1.8000000000000012,-0.16795034810436898,-0.8071217350349289,13.166106031713543,6.087976477071891,0.004296705542246926,0.0,-0.22957711636060063,-1.7233061852587597,3.660964094291322,-0.07611100632790353,-0.048070481847777735,0.0,505.1890282637083,505.7219282455362,505.09904136030366,505.2278716813189
1.8600000000000012,-0.1818118863181923,-0.9149596835824115,13.390257215531387,6.084088450183929,0.0010225098243070718,0.0,-0.23213568882572896,-1.8716649341006206,3.810031647752204,-0.04852848162582373,-0.0725600367301646,0.0,470.86551989823306,468.96502320302784,470.5175948971945,472.6451817221244
1.9200000000000013,-0.19574685026576574,-1.0316018541518333,13.62241417208327,6.080976129677991,6.279524888088137,0.0,-0.23188582546634648,-2.016661832276683,3.92793647604901,-0.059572818996110256,-0.092248749566844,0.0,463.59473327848343,462.0402187989307,462.96167576491325,462.09014257287197
1.9800000000000013,-0.2095741166401237,-1.1564600581976898,13.85889701942306,6.077232978393663,6.2737159424996705,0.0,-0.22850015234200846,-2.1456191337562087,3.954540217513427,-0.06870389257169787,-0.1080123691119752,0.0,434.3437832083244,433.01116601753847,436.58437323931355,435.81885109887776
2.0400000000000014,-0.2230367545654919,-1.290087397555212,14.101490605604656,6.073069549301362,6.267429282077938,0.0,-0.21952718827706358,-2.308981868273499,4.131004124145484,-0.07079954159163411,-0.09899146125004052,0.0,481.43650823850686,482.1099304545822,482.8240406689772,482.6626578730959
2.1000000000000014,-0.2359161107238953,-1.432381244243249,14.348843696633322,6.068447337310218,6.2617049915898555,0.0,-0.20928284938481506,-2.4345636410146345,4.113939994838305,-0.09397978533970897,-0.08905880193579432,0.0,423.2592123200116,424.10499844580136,423.41060853863826,421.40607019199035
2.1600000000000015,-0.24796916057931057,-1.5833893260456897,14.60009540308767,6.062883664724925,6.2567425277866775,0.0,-0.19193183298422312,-2.5995473278009658,4.260223777442996,-0.09033644683534726,-0.07234165098458971,0.0,475.4296500886423,476.70370077502247,474.84726554393626,475.1200447366409
2.2200000000000015,-0.2588709399198323,-1.7444478109903265,14.860167114502008,6.05752504958161,6.252591836516302,0.0,-0.17100903875198165,-2.769547332415226,4.407895244978011,-0.08733436550980751,-0.06350504218760998,0.0,477.0357726407446,477.7068412508382,478.0595030505664,478.2821820504473
2.2800000000000016,-0.2685642149300564,-1.9148410472323911,15.124744094049486,6.051787530370925,6.24890208453197,0.0,-0.15176854975026163,-2.910729287059816,4.41101360984964,-0.12248519577106877,-0.057754810790941295,0.0,433.6689526738879,434.14893523666615,435.9713791957415,433.01522030027576
